"area_code","area","item_code","item","element_code","element","year_code","year","unit","value","flag"
9,"Argentina",1321,"Phenoxy Hormone Products",5161,"Use",2014,"2014","tonnes of active ingredients",4460.8,"Q"
9,"Argentina",1322,"Triazines",5161,"Use",1993,"1993","tonnes of active ingredients",4274,"Q"
9,"Argentina",1322,"Triazines",5161,"Use",1994,"1994","tonnes of active ingredients",3654,"Q"
9,"Argentina",1322,"Triazines",5161,"Use",1995,"1995","tonnes of active ingredients",4290,"Q"
9,"Argentina",1322,"Triazines",5161,"Use",1996,"1996","tonnes of active ingredients",9034,"Q"
9,"Argentina",1322,"Triazines",5161,"Use",1997,"1997","tonnes of active ingredients",12471,"Q"
9,"Argentina",1322,"Triazines",5161,"Use",1998,"1998","tonnes of active ingredients",3759,"Q"
9,"Argentina",1322,"Triazines",5161,"Use",2014,"2014","tonnes of active ingredients",777,"Q"
9,"Argentina",1323,"Amides",5161,"Use",1993,"1993","tonnes of active ingredients",2388,"Q"
9,"Argentina",1323,"Amides",5161,"Use",1994,"1994","tonnes of active ingredients",3892,"Q"
9,"Argentina",1323,"Amides",5161,"Use",1995,"1995","tonnes of active ingredients",7159,"Q"
9,"Argentina",1323,"Amides",5161,"Use",1996,"1996","tonnes of active ingredients",9570,"Q"
9,"Argentina",1323,"Amides",5161,"Use",1997,"1997","tonnes of active ingredients",14770,"Q"
9,"Argentina",1323,"Amides",5161,"Use",1998,"1998","tonnes of active ingredients",7462,"Q"
9,"Argentina",1323,"Amides",5161,"Use",2014,"2014","tonnes of active ingredients",6574.6,"Q"
9,"Argentina",1324,"Carbamates Herbicides",5161,"Use",1993,"1993","tonnes of active ingredients",37,"Q"
9,"Argentina",1324,"Carbamates Herbicides",5161,"Use",1994,"1994","tonnes of active ingredients",28,"Q"
9,"Argentina",1324,"Carbamates Herbicides",5161,"Use",1995,"1995","tonnes of active ingredients",36,"Q"
9,"Argentina",1324,"Carbamates Herbicides",5161,"Use",1996,"1996","tonnes of active ingredients",588,"Q"
9,"Argentina",1324,"Carbamates Herbicides",5161,"Use",1997,"1997","tonnes of active ingredients",650,"Q"
9,"Argentina",1324,"Carbamates Herbicides",5161,"Use",1998,"1998","tonnes of active ingredients",69,"Q"
9,"Argentina",1324,"Carbamates Herbicides",5161,"Use",2014,"2014","tonnes of active ingredients",283.8,"Q"
9,"Argentina",1325,"Dinitroanilines",5161,"Use",1993,"1993","tonnes of active ingredients",195,"Q"
9,"Argentina",1325,"Dinitroanilines",5161,"Use",1994,"1994","tonnes of active ingredients",373,"Q"
9,"Argentina",1325,"Dinitroanilines",5161,"Use",1995,"1995","tonnes of active ingredients",1332,"Q"
9,"Argentina",1325,"Dinitroanilines",5161,"Use",1996,"1996","tonnes of active ingredients",900,"Q"
9,"Argentina",1325,"Dinitroanilines",5161,"Use",1997,"1997","tonnes of active ingredients",2950,"Q"
9,"Argentina",1325,"Dinitroanilines",5161,"Use",1998,"1998","tonnes of active ingredients",1222,"Q"
9,"Argentina",1325,"Dinitroanilines",5161,"Use",2014,"2014","tonnes of active ingredients",18,"Q"
9,"Argentina",1326,"Urea derivates",5161,"Use",1993,"1993","tonnes of active ingredients",45,"Q"
9,"Argentina",1326,"Urea derivates",5161,"Use",1994,"1994","tonnes of active ingredients",57,"Q"
9,"Argentina",1326,"Urea derivates",5161,"Use",1995,"1995","tonnes of active ingredients",64,"Q"
9,"Argentina",1326,"Urea derivates",5161,"Use",1996,"1996","tonnes of active ingredients",112,"Q"
9,"Argentina",1326,"Urea derivates",5161,"Use",1997,"1997","tonnes of active ingredients",745,"Q"
9,"Argentina",1326,"Urea derivates",5161,"Use",1998,"1998","tonnes of active ingredients",822,"Q"
9,"Argentina",1326,"Urea derivates",5161,"Use",2014,"2014","tonnes of active ingredients",25,"Q"
9,"Argentina",1328,"Sulfonyl Ureas",5161,"Use",1993,"1993","tonnes of active ingredients",225,"Q"
9,"Argentina",1328,"Sulfonyl Ureas",5161,"Use",1994,"1994","tonnes of active ingredients",436,"Q"
9,"Argentina",1328,"Sulfonyl Ureas",5161,"Use",1995,"1995","tonnes of active ingredients",777,"Q"
9,"Argentina",1328,"Sulfonyl Ureas",5161,"Use",1996,"1996","tonnes of active ingredients",126,"Q"
9,"Argentina",1328,"Sulfonyl Ureas",5161,"Use",1997,"1997","tonnes of active ingredients",225,"Q"
9,"Argentina",1328,"Sulfonyl Ureas",5161,"Use",1998,"1998","tonnes of active ingredients",49,"Q"
9,"Argentina",1329,"Bipiridils",5161,"Use",1993,"1993","tonnes of active ingredients",1042,"Q"
9,"Argentina",1329,"Bipiridils",5161,"Use",1994,"1994","tonnes of active ingredients",1247,"Q"
9,"Argentina",1329,"Bipiridils",5161,"Use",1995,"1995","tonnes of active ingredients",912,"Q"
9,"Argentina",1329,"Bipiridils",5161,"Use",1996,"1996","tonnes of active ingredients",1730,"Q"
9,"Argentina",1329,"Bipiridils",5161,"Use",1997,"1997","tonnes of active ingredients",1930,"Q"
9,"Argentina",1329,"Bipiridils",5161,"Use",1998,"1998","tonnes of active ingredients",440,"Q"
9,"Argentina",1329,"Bipiridils",5161,"Use",2014,"2014","tonnes of active ingredients",591.6,"Q"
9,"Argentina",1330,"Uracil",5161,"Use",1998,"1998","tonnes of active ingredients",19,"Q"
9,"Argentina",1327,"Other Herbicides",5161,"Use",1993,"1993","tonnes of active ingredients",8812,"Q"
9,"Argentina",1327,"Other Herbicides",5161,"Use",1994,"1994","tonnes of active ingredients",8804,"Q"
9,"Argentina",1327,"Other Herbicides",5161,"Use",1995,"1995","tonnes of active ingredients",9840,"Q"
9,"Argentina",1327,"Other Herbicides",5161,"Use",1996,"1996","tonnes of active ingredients",14575,"Q"
9,"Argentina",1327,"Other Herbicides",5161,"Use",1997,"1997","tonnes of active ingredients",18550,"Q"
